id,datetime,sentiment,text,tokens...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932578255810498000,20/11/2017 11:55,0.25,Under President Trump unemployment rate will drop below 4%.  Analysts predict economic boom for 2018!  @foxandfriends and @Varneyco,under,president,trump,unemployment,rate,will,drop,below,4,analysts,predict,economic,boom,for,2018,@foxandfriends,and,@varneyco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933038654171344000,21/11/2017 18:25,0,President Donald J. Trump and @FLOTUS Melania Participate in the Pardoning of the National Thanksgiving Turkey at the White House. https://t.co/Zauqz4jfWv,president,donald,j,trump,and,@flotus,melania,participate,in,the,pardoning,of,the,national,thanksgiving,turkey,at,the,white,house,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933105158275325000,21/11/2017 22:49,0.331060606,"Today, we continued a wonderful American Tradition at the White House. Drumstick and Wishbone will live out their days in the beautiful Blue Ridge Mountains at Gobbler’s Rest... https://t.co/fsS8B8f5UR",today,we,continued,a,wonderful,american,tradition,at,the,white,house,drumstick,and,wishbone,will,live,out,their,days,in,the,beautiful,blue,ridge,mountains,at,gobblers,rest,http://...,,,,,,,,,,,,,,,,,,,,,,,,,
933280234220134000,22/11/2017 10:25,-0.33125,"It wasn’t the White House, it wasn’t the State Department, it wasn’t father LaVar’s so-called people on the ground in China that got his son out of a long term prison sentence - IT WAS ME. Too bad! LaVar is just a poor man’s version of Don King, but without the hair. Just think..",it,wasnt,the,white,house,it,wasnt,the,state,department,it,wasnt,father,lavars,so-called,people,on,the,ground,in,china,that,got,his,son,out,of,a,long,term,prison,sentence,-,it,was,me,too,bad,lavar,is,just,a,poor,mans,version,of,don,king,but,without,the,hair,just,think
933282274937733000,22/11/2017 10:33,-0.00125,"...LaVar, you could have spent the next 5 to 10 years during Thanksgiving with your son in China, but no NBA contract to support you. But remember LaVar, shoplifting is NOT a little thing. It’s a really big deal, especially in China. Ungrateful fool!",lavar,you,could,have,spent,the,next,5,to,10,years,during,thanksgiving,with,your,son,in,china,but,no,nba,contract,to,support,you,but,remember,lavar,shoplifting,is,not,a,little,thing,its,a,really,big,deal,especially,in,china,ungrateful,fool,,,,,,,,,,
933285973277868000,22/11/2017 10:48,-0.099952587,The NFL is now thinking about a new idea - keeping teams in the Locker Room during the National Anthem next season. That’s almost as bad as kneeling! When will the highly paid Commissioner finally get tough and smart? This issue is killing your league!.....,the,nfl,is,now,thinking,about,a,new,idea,-,keeping,teams,in,the,locker,room,during,the,national,anthem,next,season,thats,almost,as,bad,as,kneeling,when,will,the,highly,paid,commissioner,finally,get,tough,and,smart,this,issue,is,killing,your,league,,,,,,,,,
933291075342540000,22/11/2017 11:08,0,Another Crooked Hillary Fan! https://t.co/1LidydhORD,another,crooked,hillary,fan,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933301876975718000,22/11/2017 11:51,0.17995671,Will be having meetings and working the phones from the Winter White House in Florida (Mar-a-Lago). Stock Market hit new Record High yesterday - $5.5 trillion gain since E. Many companies coming back to the U.S. Military building up and getting very strong.,will,be,having,meetings,and,working,the,phones,from,the,winter,white,house,in,florida,mar-a-lago,stock,market,hit,new,record,high,yesterday,-,55,trillion,gain,since,e,many,companies,coming,back,to,the,us,military,building,up,and,getting,very,strong,,,,,,,,,,,
933319309551685000,22/11/2017 13:00,0,The @USNavy is conducting search and rescue following aircraft crash. We are monitoring the situation. Prayers for all involved. https://t.co/1AxmegKqvu,the,@usnavy,is,conducting,search,and,rescue,following,aircraft,crash,we,are,monitoring,the,situation,prayers,for,all,involved,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933446283632824000,22/11/2017 21:25,0.325,51 Million American to travel this weekend - highest number in twelve years (AAA). Traffic and airports are running very smoothly!  @FoxNews,51,million,american,to,travel,this,weekend,-,highest,number,in,twelve,years,aaa,traffic,and,airports,are,running,very,smoothly,@foxnews,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933448074348900000,22/11/2017 21:32,-0.0875,I have long given the order to help Argentina with the Search and Rescue mission of their missing submarine. 45 people aboard and not much time left. May God be with them and the people of Argentina!,i,have,long,given,the,order,to,help,argentina,with,the,search,and,rescue,mission,of,their,missing,submarine,45,people,aboard,and,not,much,time,left,may,god,be,with,them,and,the,people,of,argentina,,,,,,,,,,,,,,,,,
933517194142584000,23/11/2017 2:06,0.625,....And it will get even better with Tax Cuts! https://t.co/75wozGJQoP,and,it,will,get,even,better,with,tax,cuts,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933658521828315000,23/11/2017 11:28,0.333333333,"HAPPY THANKSGIVING, your Country is starting to do really well. Jobs coming back, highest Stock Market EVER, Military getting really strong, we will build the WALL, V.A. taking care of our Vets, great Supreme Court Justice, RECORD CUT IN REGS, lowest unemployment in 17 years....!",happy,thanksgiving,your,country,is,starting,to,do,really,well,jobs,coming,back,highest,stock,market,ever,military,getting,really,strong,we,will,build,the,wall,va,taking,care,of,our,vets,great,supreme,court,justice,record,cut,in,regs,lowest,unemployment,in,17,years,,,,,,,,,
933659179348299000,23/11/2017 11:31,1,@ThePlumLineGS MAKE AMERICA GREAT AGAIN!,@theplumlinegs,make,america,great,again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933662564587855000,23/11/2017 11:44,1,MAKE AMERICA GREAT AGAIN!,make,america,great,again,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933692459351265000,23/11/2017 13:43,0.018181818,"Will be doing a live Thanksgiving Video Teleconference with Members of the Military at 9:00 A.M.  Afghanistan, Iraq, USS Monterey, Turkey &amp, Bahrain. Then going to Coast Guard Quarters, Florida.",will,be,doing,a,live,thanksgiving,video,teleconference,with,members,of,the,military,at,900,am,afghanistan,iraq,uss,monterey,turkey,&,bahrain,then,going,to,coast,guard,quarters,florida,,,,,,,,,,,,,,,,,,,,,,,,
933720598383026000,23/11/2017 15:35,1,HAPPY THANKSGIVING! https://t.co/nQhi7XopMW,happy,thanksgiving,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933831194558582000,23/11/2017 22:54,0.666666667,"My great honor to join our incredible men and women of the @USCG, at the Lake Worth Inlet Station, in Riviera Beach, Florida today!#HappyThanksgiving https://t.co/C35HR9opbP",my,great,honor,to,join,our,incredible,men,and,women,of,the,@uscg,at,the,lake,worth,inlet,station,in,riviera,beach,florida,today,#happythanksgiving,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933837062293291000,23/11/2017 23:18,0.357142857,"ObamaCare premiums are going up, up, up, just as I have been predicting for two years. ObamaCare is OWNED by the Democrats, and it is a disaster. But do not worry. Even though the Dems want to Obstruct, we will Repeal &amp, Replace right after Tax Cuts!",obamacare,premiums,are,going,up,up,up,just,as,i,have,been,predicting,for,two,years,obamacare,is,owned,by,the,democrats,and,it,is,a,disaster,but,do,not,worry,even,though,the,dems,want,to,obstruct,we,will,repeal,&,replace,right,after,tax,cuts,,,,,,,
933918671503753000,24/11/2017 4:42,0.9,A great guy (with great ratings)! https://t.co/S0S6xqrjSC,a,great,guy,with,great,ratings,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933921775984967000,24/11/2017 4:54,1,Two great people! https://t.co/5cVnMhnmuH,two,great,people,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934026050388013000,24/11/2017 11:48,0,"Can you believe that the disrespect for our Country, our Flag, our Anthem continues without penalty to the players. The Commissioner has lost control of the hemorrhaging league. Players are the boss! https://t.co/udXP5MR8BC",can,you,believe,that,the,disrespect,for,our,country,our,flag,our,anthem,continues,without,penalty,to,the,players,the,commissioner,has,lost,control,of,the,hemorrhaging,league,players,are,the,boss,http://...,,,,,,,,,,,,,,,,,,,,,
934029886842458000,24/11/2017 12:04,0.045833333,"Will be speaking to President Recep Tayyip Erdogan of Turkey this morning about bringing peace to the mess that I inherited in the Middle East. I will get it all done, but what a mistake, in lives and dollars (6 trillion), to be there in the first place!",will,be,speaking,to,president,recep,tayyip,erdogan,of,turkey,this,morning,about,bringing,peace,to,the,mess,that,i,inherited,in,the,middle,east,i,will,get,it,all,done,but,what,a,mistake,in,lives,and,dollars,6,trillion,to,be,there,in,the,first,place,,,,,,
934031535757582000,24/11/2017 12:10,0.208333333,"After Turkey call I will be heading over to Trump National Golf Club, Jupiter, to play golf (quickly) with Tiger Woods and Dustin Johnson. Then back to Mar-a-Lago for talks on bringing even more jobs and companies back to the USA!",after,turkey,call,i,will,be,heading,over,to,trump,national,golf,club,jupiter,to,play,golf,quickly,with,tiger,woods,and,dustin,johnson,then,back,to,mar-a-lago,for,talks,on,bringing,even,more,jobs,and,companies,back,to,the,usa,,,,,,,,,,,,,
934080974773776000,24/11/2017 15:27,-0.25625,"Horrible and cowardly terrorist attack on innocent and defenseless worshipers in Egypt. The world cannot tolerate terrorism, we must defeat them militarily and discredit the extremist ideology that forms the basis of their existence!",horrible,and,cowardly,terrorist,attack,on,innocent,and,defenseless,worshipers,in,egypt,the,world,cannot,tolerate,terrorism,we,must,defeat,them,militarily,and,discredit,the,extremist,ideology,that,forms,the,basis,of,their,existence,,,,,,,,,,,,,,,,,,,,
934131805409697000,24/11/2017 18:49,-0.166666667,"Will be calling the President of Egypt in a short while to discuss the tragic terrorist attack, with so much loss of life. We have to get TOUGHER AND SMARTER than ever before, and we will. Need the WALL, need the BAN! God bless the people of Egypt.",will,be,calling,the,president,of,egypt,in,a,short,while,to,discuss,the,tragic,terrorist,attack,with,so,much,loss,of,life,we,have,to,get,tougher,and,smarter,than,ever,before,and,we,will,need,the,wall,need,the,ban,god,bless,the,people,of,egypt,,,,,,
934189999045693000,24/11/2017 22:40,-0.009375,"Time Magazine called to say that I was PROBABLY going to be named “Man (Person) of the Year,” like last year, but I would have to agree to an interview and a major photo shoot. I said probably is no good and took a pass. Thanks anyway!",time,magazine,called,to,say,that,i,was,probably,going,to,be,named,man,person,of,the,year,like,last,year,but,i,would,have,to,agree,to,an,interview,and,a,major,photo,shoot,i,said,probably,is,no,good,and,took,a,pass,thanks,anyway,,,,,,,
934507210385829000,25/11/2017 19:40,0.533333333,Happy #SmallBusinessSaturday!A great day to support your community and America’s JOB creators by shopping locally at a #SmallBiz. #ShopSmall https://t.co/pBQaBHvl7k,happy,#smallbusinesssaturdaya,great,day,to,support,your,community,and,americas,job,creators,by,shopping,locally,at,a,#smallbiz,#shopsmall,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934539256940417000,25/11/2017 21:48,-0.083333333,"The Consumer Financial Protection Bureau, or CFPB, has been a total disaster as run by the previous Administrations pick. Financial Institutions have been devastated and unable to properly serve the public. We will bring it back to life!",the,consumer,financial,protection,bureau,or,cfpb,has,been,a,total,disaster,as,run,by,the,previous,administrations,pick,financial,institutions,have,been,devastated,and,unable,to,properly,serve,the,public,we,will,bring,it,back,to,life,,,,,,,,,,,,,,,,
934542257222451000,25/11/2017 22:00,-0.036111111,"Check out the recent Editorial in the Wall Street Journal @WSJ about what a complete disaster the @CFPB has been under its leader from previous Administration, who just quit!",check,out,the,recent,editorial,in,the,wall,street,journal,@wsj,about,what,a,complete,disaster,the,@cfpb,has,been,under,its,leader,from,previous,administration,who,just,quit,,,,,,,,,,,,,,,,,,,,,,,,,
934551607596986000,25/11/2017 22:37,-0.0071875,".@FoxNews is MUCH more important in the United States than CNN, but outside of the U.S., CNN International is still a major source of (Fake) news, and they represent our Nation to the WORLD very poorly. The outside world does not see the truth from them!",@foxnews,is,much,more,important,in,the,united,states,than,cnn,but,outside,of,the,us,cnn,international,is,still,a,major,source,of,fake,news,and,they,represent,our,nation,to,the,world,very,poorly,the,outside,world,does,not,see,the,truth,from,them,,,,,,,,
934563828834164000,25/11/2017 23:25,-0.108333333,"Wow, even I didn’t realize we did so much. Wish the Fake News would report! Thank you. https://t.co/ApVbu2b0Jd",wow,even,i,didnt,realize,we,did,so,much,wish,the,fake,news,would,report,thank,you,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934781939088629000,26/11/2017 13:52,-0.133333333,"The last thing we need in Alabama and the U.S. Senate is a Schumer/Pelosi puppet who is WEAK on Crime, WEAK on the Border, Bad for our Military and our great Vets, Bad for our 2nd Amendment, AND WANTS TO RAISES TAXES TO THE SKY. Jones would be a disaster!",the,last,thing,we,need,in,alabama,and,the,us,senate,is,a,schumerpelosi,puppet,who,is,weak,on,crime,weak,on,the,border,bad,for,our,military,and,our,great,vets,bad,for,our,2nd,amendment,and,wants,to,raises,taxes,to,the,sky,jones,would,be,a,disaster,,,,
934792302341521000,26/11/2017 14:33,0.055,I endorsed Luther Strange in the Alabama Primary. He shot way up in the polls but it wasn’t enough. Can’t let Schumer/Pelosi win this race. Liberal Jones would be BAD!,i,endorsed,luther,strange,in,the,alabama,primary,he,shot,way,up,in,the,polls,but,it,wasnt,enough,cant,let,schumerpelosi,win,this,race,liberal,jones,would,be,bad,,,,,,,,,,,,,,,,,,,,,,,,
934896989539586000,26/11/2017 21:29,0.34,"Since the first day I took office, all you hear is the phony Democrat excuse for losing the election, Russia, Russia,Russia.  Despite this I have the economy booming and have possibly done more than any 10 month President. MAKE AMERICA GREAT AGAIN!",since,the,first,day,i,took,office,all,you,hear,is,the,phony,democrat,excuse,for,losing,the,election,russia,russiarussia,despite,this,i,have,the,economy,booming,and,have,possibly,done,more,than,any,10,month,president,make,america,great,again,,,,,,,,,,,,
934961858380955000,27/11/2017 1:47,0.396875,"Back in D.C., big week for Tax Cuts and many other things of great importance to our Country.  Senate Republicans will hopefully come through for all of us. The Tax Cut Bill is getting better and better. The end result will be great for ALL!",back,in,dc,big,week,for,tax,cuts,and,many,other,things,of,great,importance,to,our,country,senate,republicans,will,hopefully,come,through,for,all,of,us,the,tax,cut,bill,is,getting,better,and,better,the,end,result,will,be,great,for,all,,,,,,,,,
935147410472480000,27/11/2017 14:04,-0.160714286,"We should have a contest as to which of the Networks, plus CNN and not including Fox, is the most dishonest, corrupt and/or distorted in its political coverage of your favorite President (me). They are all bad. Winner to receive the FAKE NEWS TROPHY!",we,should,have,a,contest,as,to,which,of,the,networks,plus,cnn,and,not,including,fox,is,the,most,dishonest,corrupt,andor,distorted,in,its,political,coverage,of,your,favorite,president,me,they,are,all,bad,winner,to,receive,the,fake,news,trophy,,,,,,,,,,
935150368207654000,27/11/2017 14:16,-0.15,"The good news is that their ratings are terrible, nobody cares! https://t.co/I7h4Ryin3h",the,good,news,is,that,their,ratings,are,terrible,nobody,cares,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935152378747195000,27/11/2017 14:24,0.19375,"The Tax Cut Bill is coming along very well, great support. With just a few changes, some mathematical, the middle class and job producers can get even more in actual dollars and savings and the pass through provision becomes simpler and really works well!",the,tax,cut,bill,is,coming,along,very,well,great,support,with,just,a,few,changes,some,mathematical,the,middle,class,and,job,producers,can,get,even,more,in,actual,dollars,and,savings,and,the,pass,through,provision,becomes,simpler,and,really,works,well,,,,,,,,,,
935339687006429000,28/11/2017 2:48,0.209272727,New home sales reach a 10 year high. Stock Market has more record gains. Hopefully Republican Senators will give us the much needed Tax Cuts to keep it all going! Democrats want big Tax Increases.,new,home,sales,reach,a,10,year,high,stock,market,has,more,record,gains,hopefully,republican,senators,will,give,us,the,much,needed,tax,cuts,to,keep,it,all,going,democrats,want,big,tax,increases,,,,,,,,,,,,,,,,,,,
935340092583006000,28/11/2017 2:50,0,Thank you Rand! https://t.co/NvPeleVmub,thank,you,rand,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935489831005810000,28/11/2017 12:45,-0.229583333,"At least 24 players kneeling this weekend at NFL stadiums that are now having a very hard time filling up. The American public is fed up with the disrespect the NFL is paying to our Country, our Flag and our National Anthem. Weak and out of control!",at,least,24,players,kneeling,this,weekend,at,nfl,stadiums,that,are,now,having,a,very,hard,time,filling,up,the,american,public,is,fed,up,with,the,disrespect,the,nfl,is,paying,to,our,country,our,flag,and,our,national,anthem,weak,and,out,of,control,,,,,,,
935493619204620000,28/11/2017 13:00,0.581547619,"Melania, our great and very hard working First Lady, who truly loves what she is doing, always thought that “if you run, you will win.” She would tell everyone that, “no doubt, he will win.” I also felt I would win (or I would not have run) - and Country is doing great!",melania,our,great,and,very,hard,working,first,lady,who,truly,loves,what,she,is,doing,always,thought,that,if,you,run,you,will,win,she,would,tell,everyone,that,no,doubt,he,will,win,i,also,felt,i,would,win,or,i,would,not,have,run,-,and,country,is,doing,great,
935513049729028000,28/11/2017 14:17,-0.322916667,"Meeting with “Chuck and Nancy” today about keeping government open and working. Problem is they want illegal immigrants flooding into our Country unchecked, are weak on Crime and want to substantially RAISE Taxes. I don’t see a deal!",meeting,with,chuck,and,nancy,today,about,keeping,government,open,and,working,problem,is,they,want,illegal,immigrants,flooding,into,our,country,unchecked,are,weak,on,crime,and,want,to,substantially,raise,taxes,i,dont,see,a,deal,,,,,,,,,,,,,,,,
935545697360891000,28/11/2017 16:27,0,“Statement from President Donald J. Trump on #GivingTuesday” https://t.co/NrfnmixAwR,statement,from,president,donald,j,trump,on,#givingtuesday,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935632396841562000,28/11/2017 22:12,0.05,"Remarks from the Roosevelt Room with @SenateMajLdr Mitch McConnell, @SpeakerRyan and Secretary of Defense, General James Mattis. https://t.co/lZMqK5jBvh",remarks,from,the,roosevelt,room,with,@senatemajldr,mitch,mcconnell,@speakerryan,and,secretary,of,defense,general,james,mattis,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935636972252618000,28/11/2017 22:30,0.170454545,"Dow, S&amp,P 500 and Nasdaq all finished the day at new RECORD HIGHS! https://t.co/wJyB9d00hh",dow,s&p,500,and,nasdaq,all,finished,the,day,at,new,record,highs,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935640578007687000,28/11/2017 22:44,0.566666667,"“The Conference Board said that consumer sentiment was at its highest level in nearly 17 years in November. The Consumer Confidence Index rose from 126.2 in October to 129.5, notching its best reading since December 2000...” https://t.co/iNOtT3K8Vn",the,conference,board,said,that,consumer,sentiment,was,at,its,highest,level,in,nearly,17,years,in,november,the,consumer,confidence,index,rose,from,1262,in,october,to,1295,notching,its,best,reading,since,december,2000,http://...,,,,,,,,,,,,,,,,,
935686205429157000,29/11/2017 1:45,-0.0375,"After North Korea missile launch, it's more important than ever to fund our gov't &amp, military! Dems shouldn't hold troop funding hostage for amnesty &amp, illegal immigration. I ran on stopping illegal immigration and won big. They can't now threaten a shutdown to get their demands.",after,north,korea,missile,launch,its,more,important,than,ever,to,fund,our,govt,&,military,dems,shouldnt,hold,troop,funding,hostage,for,amnesty,&,illegal,immigration,i,ran,on,stopping,illegal,immigration,and,won,big,they,cant,now,threaten,a,shutdown,to,get,their,demands,,,,,,,,
935870484146683000,29/11/2017 1:58,-0.25,So now tha Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!,so,now,tha,matt,lauer,is,gone,when,will,the,fake,news,practitioners,at,nbc,be,terminating,the,contract,of,phil,griffin,and,will,they,terminate,low,ratings,joe,scarborough,based,on,the,unsolved,mystery,that,took,place,in,florida,years,ago,investigate,,,,,,,,,,,
935701139198181000,29/11/2017 2:45,-0.09,"Charles McCullough, the respected fmr Intel Comm Inspector General, said public was misled on Crooked Hillary Emails. “Emails endangered National Security.” Why aren’t our deep State authorities looking at this? Rigged &amp, corrupt? @TuckerCarlson @seanhannity",charles,mccullough,the,respected,fmr,intel,comm,inspector,general,said,public,was,misled,on,crooked,hillary,emails,emails,endangered,national,security,why,arent,our,deep,state,authorities,looking,at,this,rigged,&,corrupt,@tuckercarlson,@seanhannity,,,,,,,,,,,,,,,,,,,
935712056690577000,29/11/2017 3:28,0.333333333,"Just won the lawsuit on leadership of Consumer Financial Protection Bureau, CFPB. A big win for the Consumer!",just,won,the,lawsuit,on,leadership,of,consumer,financial,protection,bureau,cfpb,a,big,win,for,the,consumer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935712632409030000,29/11/2017 3:30,1,Great work Ivanka! https://t.co/AQL4JLvnDh,great,work,ivanka,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935713791765110000,29/11/2017 3:35,0.9,Great day for Tax Cuts and the Republican Party. But the biggest Winner will be our great Country!,great,day,for,tax,cuts,and,the,republican,party,but,the,biggest,winner,will,be,our,great,country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935833914761007000,29/11/2017 11:32,0,".@foxandfriends, we are in record territory in all things having to do with our economy! https://t.co/VB0Ao3s18d",@foxandfriends,we,are,in,record,territory,in,all,things,having,to,do,with,our,economy,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935838073618870000,29/11/2017 11:49,0.0125,"Great, and we should boycott Fake News CNN. Dealing with them is a total waste of time! https://t.co/8zJ3j7g5el",great,and,we,should,boycott,fake,news,cnn,dealing,with,them,is,a,total,waste,of,time,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935841679977910000,29/11/2017 12:03,0.5,Looks like another great day for the Stock Market. Consumer Confidence is at Record High. I guess somebody likes me (my policies)!,looks,like,another,great,day,for,the,stock,market,consumer,confidence,is,at,record,high,i,guess,somebody,likes,me,my,policies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935844881825763000,29/11/2017 12:16,0.0575,"Wow, Matt Lauer was just fired from NBC for “inappropriate sexual behavior in the workplace.” But when will the top executives at NBC &amp, Comcast be fired for putting out so much Fake News. Check out Andy Lack’s past!",wow,matt,lauer,was,just,fired,from,nbc,for,inappropriate,sexual,behavior,in,the,workplace,but,when,will,the,top,executives,at,nbc,&,comcast,be,fired,for,putting,out,so,much,fake,news,check,out,andy,lacks,past,,,,,,,,,,,,,,,
935874566701842000,29/11/2017 14:14,-0.25,So now that Matt Lauer is gone when will the Fake News practitioners at NBC be terminating the contract of Phil Griffin? And will they terminate low ratings Joe Scarborough based on the “unsolved mystery” that took place in Florida years ago? Investigate!,so,now,that,matt,lauer,is,gone,when,will,the,fake,news,practitioners,at,nbc,be,terminating,the,contract,of,phil,griffin,and,will,they,terminate,low,ratings,joe,scarborough,based,on,the,unsolved,mystery,that,took,place,in,florida,years,ago,investigate,,,,,,,,,,,
935881037254725000,29/11/2017 14:40,0.078125,Just spoke to President XI JINPING of China concerning the provocative actions of North Korea. Additional major sanctions will be imposed on North Korea today. This situation will be handled!,just,spoke,to,president,xi,jinping,of,china,concerning,the,provocative,actions,of,north,korea,additional,major,sanctions,will,be,imposed,on,north,korea,today,this,situation,will,be,handled,,,,,,,,,,,,,,,,,,,,,,,,
935883355547160000,29/11/2017 14:49,0.199393939,"Economy growing! Excluding hurricane effects, CEA estimates that real GDP growth would have been 3.9% in Q3.Stock market at a new high, unemployment at a low. We are winning and TAX CUTS will shift our economy into high gear! https://t.co/HrKIF72VqE",economy,growing,excluding,hurricane,effects,cea,estimates,that,real,gdp,growth,would,have,been,39,in,q3stock,market,at,a,new,high,unemployment,at,a,low,we,are,winning,and,tax,cuts,will,shift,our,economy,into,high,gear,http://...,,,,,,,,,,,,,,
935940131311190000,29/11/2017 18:34,0.33,"Departing @JBA_NAFW for St. Charles, Missouri to help push our plan for HISTORIC TAX CUTS across the finish line.A successful vote in the Senate this week will bring us one giant step closer to delivering an incredible victory for the American people!https://t.co/jR1DEUnm2h https://t.co/XF9sRwdV8u",departing,@jbanafw,for,st,charles,missouri,to,help,push,our,plan,for,historic,tax,cuts,across,the,finish,linea,successful,vote,in,the,senate,this,week,will,bring,us,one,giant,step,closer,to,delivering,an,incredible,victory,for,the,american,people,http://...,http://...,,,,,,,,,,
936005585019002000,29/11/2017 22:54,0.272619048,"This week, the Senate can join the House &amp, take a strong stand for the Middle Class families who are the backbone of America. Together, we will give the American people a big, beautiful Christmas present-a massive tax cut that lets Americans keep more of their HARD-EARNED MONEY! https://t.co/9jddEW2Oo5",this,week,the,senate,can,join,the,house,&,take,a,strong,stand,for,the,middle,class,families,who,are,the,backbone,of,america,together,we,will,give,the,american,people,a,big,beautiful,christmas,present-a,massive,tax,cut,that,lets,americans,keep,more,of,their,hard-earned,money,http://...,,,,,
936014271858831000,29/11/2017 23:29,0.625,"A vote to CUT TAXES is a vote to PUT AMERICA FIRST. It is time to take care of OUR WORKERS, to protect OUR COMMUNITIES, and to REBUILD OUR GREAT COUNTRY! https://t.co/wW3QNxcCHf https://t.co/sRL2yRK6k2",a,vote,to,cut,taxes,is,a,vote,to,put,america,first,it,is,time,to,take,care,of,our,workers,to,protect,our,communities,and,to,rebuild,our,great,country,http://...,http://...,,,,,,,,,,,,,,,,,,,,,
936032275980079000,30/11/2017 0:40,0.173333333,"Now, we have a once in a lifetime opportunity to RESTORE AMERICAN PROSPERITY – and RECLAIM AMERICA’S DESTINY.But in order to achieve this bright and glowing future, the SENATE MUST PASS TAX CUTS – and bring Main Street roaring back to life!https://t.co/jMNwEMrbbr https://t.co/3Niu0thp1D",now,we,have,a,once,in,a,lifetime,opportunity,to,restore,american,prosperity,,and,reclaim,americas,destinybut,in,order,to,achieve,this,bright,and,glowing,future,the,senate,must,pass,tax,cuts,,and,bring,main,street,roaring,back,to,life,http://...,http://...,,,,,,,,,,
936037588372283000,30/11/2017 1:02,-0.039583333,".@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom. We are doing just fine!",@theresamay,dont,focus,on,me,focus,on,the,destructive,radical,islamic,terrorism,that,is,taking,place,within,the,united,kingdom,we,are,doing,just,fine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936037938898636000,30/11/2017 1:03,0.1,The House of Representatives seeks contempt citations(?) against the JusticeDepartment and the FBI for withholding key documents and an FBI witness which could shed light on surveillance of associates of Donald Trump. Big stuff. Deep State. Give this information NOW! @FoxNews,the,house,of,representatives,seeks,contempt,citations,against,the,justicedepartment,and,the,fbi,for,withholding,key,documents,and,an,fbi,witness,which,could,shed,light,on,surveillance,of,associates,of,donald,trump,big,stuff,deep,state,give,this,information,now,@foxnews,,,,,,,,,,,,,
936039501474025000,30/11/2017 1:09,0.358333333,The only people who don’t like the Tax Cut Bill are the people that don’t understand it or the Obstructionist Democrats that know how really good it is and do not want the credit and success to go to the Republicans!,the,only,people,who,dont,like,the,tax,cut,bill,are,the,people,that,dont,understand,it,or,the,obstructionist,democrats,that,know,how,really,good,it,is,and,do,not,want,the,credit,and,success,to,go,to,the,republicans,,,,,,,,,,,,,
936052257392676000,30/11/2017 2:00,0.025,"""“Had the information (Crooked Hillary’s emails) been released there would have been harm to National Security....""""Charles McCulloughFmr Intel Comm Inspector General https://t.co/b0tLW5TVhX""",had,the,information,crooked,hillarys,emails,been,released,there,would,have,been,harm,to,national,securitycharles,mcculloughfmr,intel,comm,inspector,general,http://...,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
